,age,gender,height_cm,weight_kg,body fat_%
7774,25.0,F,157.2,58.1,30.0
7775,38.0,F,166.5,58.2,27.2
7776,61.0,M,172.8,70.6,21.9
7777,37.0,F,168.5,73.7,34.9
7778,22.0,M,179.5,63.4,13.0
7779,25.0,F,164.4,55.5,34.4
7780,59.0,F,156.0,54.1,32.6
7781,49.0,M,166.0,66.5,21.0
7782,32.0,M,171.5,68.1,19.0
7783,59.0,M,163.7,66.4,29.3
7784,22.0,F,165.5,53.7,19.5
7785,29.0,M,168.0,65.2,13.4
7786,63.0,M,168.9,81.1,25.7
7787,50.0,M,175.8,73.5,10.9
7788,26.0,M,165.9,66.1,22.8
7789,37.0,M,175.8,80.74,30.7
7790,22.0,F,169.3,53.4,23.8
7791,25.0,M,171.9,75.7,21.7
7792,60.0,M,173.2,58.6,21.5
7793,25.0,M,176.4,84.7,19.3
7794,50.0,F,156.2,48.6,21.7
7795,59.0,M,167.5,80.2,25.4
7796,35.0,M,168.9,63.6,17.3
7797,24.0,F,168.3,61.3,24.5
7798,57.0,M,172.1,72.8,34.6
7799,59.0,M,167.8,82.7,27.28392
7800,22.0,F,161.5,54.7,26.7
7801,21.0,F,164.4,50.0,25.2
7802,27.0,F,164.1,48.9,27.6
7803,23.0,F,165.8,56.7,15.7
7804,30.0,F,172.8,68.7,27.3
7805,27.0,F,162.2,55.8,28.2
7806,37.0,F,154.5,55.9,37.0
7807,47.0,F,154.3,53.7,28.7
7808,58.0,F,164.4,60.9,33.3
7809,41.0,M,169.5,65.3,15.7
7810,54.0,F,159.6,55.94,30.5
7811,23.0,F,172.3,64.3,29.5
7812,42.0,M,173.7,72.4,27.1
7813,26.0,F,156.2,64.0,24.6
7814,30.0,M,180.7,78.6,12.4
7815,28.0,M,166.5,62.3,25.2
7816,29.0,F,155.2,49.64,28.5
7817,62.0,M,164.6,56.4,12.1
7818,22.0,M,183.4,88.5,18.5
7819,22.0,F,164.4,57.7,27.7
7820,27.0,F,161.0,53.9,30.7
7821,53.0,F,162.3,57.0,33.7
7822,34.0,M,170.1,73.2,22.6
7823,41.0,M,178.0,84.2,22.1
7824,62.0,F,161.6,50.5,24.5
7825,48.0,F,157.4,54.1,20.8
7826,43.0,F,156.4,47.2,22.3
7827,55.0,F,157.0,64.9,25.7
7828,22.0,M,168.0,66.3,21.3
7829,26.0,F,162.2,64.8,30.9
7830,44.0,M,169.2,80.8,30.9
7831,25.0,M,167.8,64.4,23.1
7832,34.0,M,174.9,72.9,23.0
7833,63.0,F,163.0,55.0,34.0
7834,29.0,M,171.2,73.0,20.2
7835,30.0,M,170.8,72.0,21.9
7836,57.0,F,157.3,57.04,32.5
7837,25.0,M,175.2,83.9,20.1
7838,24.0,F,156.9,57.0,26.4
7839,25.0,M,181.1,81.5,15.6
7840,24.0,F,160.2,52.7,19.1
7841,27.0,M,173.1,68.4,16.7
7842,22.0,M,174.1,61.0,10.9
7843,30.0,M,182.7,78.3,13.7
7844,31.0,M,166.1,64.1,23.5
7845,21.0,F,161.6,56.2,35.2
7846,25.0,F,160.0,57.4,17.5
7847,59.0,F,145.5,53.8,38.7
7848,61.0,M,165.2,70.7,24.5
7849,27.0,M,179.6,80.9,18.2
7850,31.0,M,170.0,70.6,19.7
7851,35.0,M,176.9,81.5,18.5
7852,40.0,F,155.0,57.4,33.2
7853,28.0,F,160.9,63.6,35.2
7854,40.0,F,160.9,48.9,26.9
7855,31.0,M,176.0,69.1,16.1
7856,23.0,F,166.0,58.38,20.8
7857,21.0,F,159.9,53.1,25.9
7858,59.0,M,175.1,75.08,19.2
7859,21.0,M,171.5,65.5,17.4
7860,30.0,M,175.4,82.8,19.1
7861,26.0,F,161.0,62.8,35.0
7862,35.0,F,163.8,63.5,26.6
7863,64.0,M,169.0,69.8,21.8
7864,43.0,M,176.6,59.6,9.3
7865,36.0,F,160.5,53.6,22.3
7866,22.0,F,157.7,50.2,25.6
7867,21.0,M,182.0,77.3,14.1
7868,24.0,M,175.0,77.2,22.9
7869,25.0,M,161.3,59.7,27.1
7870,53.0,F,158.3,51.3,29.8
7871,30.0,F,170.3,61.2,17.6
7872,59.0,M,173.3,67.5,17.2
7873,51.0,M,170.4,67.4,15.5
7874,21.0,F,169.3,58.8,19.7
7875,38.0,M,179.4,78.2,19.3
7876,27.0,M,176.2,65.1,13.1
7877,38.0,M,174.8,68.0,18.2
7878,21.0,F,160.8,49.4,23.6
7879,23.0,M,184.5,70.5,16.4
7880,39.0,M,162.4,69.8,21.8
7881,26.0,M,174.4,67.9,22.8
7882,27.0,F,160.6,62.0,31.6
7883,25.0,M,172.0,66.0,14.1
7884,21.0,M,177.0,70.0,16.4
7885,55.0,M,170.2,63.0,21.9
7886,21.0,M,163.3,70.4,34.1
7887,40.0,F,160.4,78.1,35.5
7888,24.0,M,170.7,62.84,7.9
7889,48.0,M,169.3,88.9,31.7
7890,31.0,M,169.4,78.4,38.1
7891,24.0,F,155.4,51.0,21.6
7892,49.0,F,160.8,57.0,30.9
7893,46.0,M,173.9,72.5,16.4
7894,52.0,M,175.0,65.1,17.5
7895,62.0,F,154.0,63.1,38.8
7896,51.0,M,168.6,77.8,23.8
7897,34.0,F,162.7,53.3,20.2
7898,34.0,F,156.0,64.4,35.1
7899,21.0,M,182.1,91.7,25.3
7900,39.0,F,165.0,68.6,38.6
7901,21.0,F,154.4,51.2,30.5
7902,48.0,M,163.8,70.6,25.3
7903,44.0,M,170.0,76.7,29.0
7904,62.0,M,171.9,70.2,15.8
7905,60.0,F,157.6,57.2,34.4
7906,35.0,M,185.7,94.0,26.8
7907,26.0,M,175.7,69.8,22.1
7908,24.0,F,161.8,50.7,20.3
7909,29.0,F,156.1,50.0,18.8
7910,24.0,F,153.7,54.72,30.6
7911,27.0,M,173.7,71.3,14.2
7912,27.0,M,183.7,81.8,25.1
7913,39.0,M,176.6,95.8,37.2
7914,34.0,M,176.3,83.3,25.0
7915,22.0,M,171.1,77.5,13.5
7916,27.0,M,175.1,68.4,17.5
7917,40.0,F,156.6,59.1,30.55772
7918,54.0,M,172.1,75.2,21.9
7919,21.0,F,168.3,56.9,23.0
7920,21.0,M,166.0,55.9,16.8
7921,25.0,M,183.8,68.3,14.1
7922,34.0,M,171.2,85.0,25.7
7923,39.0,M,175.0,78.2,16.3
7924,62.0,M,159.1,56.9,22.7
7925,21.0,M,165.2,62.9,22.6
7926,61.0,M,168.3,66.3,22.5
7927,54.0,M,160.6,71.3,33.1
7928,49.0,M,172.1,67.7,16.1
7929,64.0,F,155.8,52.2,25.0
7930,22.0,M,165.6,63.1,19.0
7931,45.0,M,165.5,62.6,24.6
7932,32.0,M,177.1,66.6,14.7
7933,50.0,M,177.8,69.9,19.6
7934,28.0,F,164.0,53.2,21.6
7935,46.0,M,171.5,72.2,19.5
7936,58.0,F,159.5,64.6,27.2
7937,30.0,M,178.1,70.1,22.1
7938,48.0,F,161.3,58.3,32.7
7939,47.0,M,170.0,79.2,27.6
7940,28.0,F,157.1,52.5,28.3
7941,54.0,F,156.6,54.5,34.7
7942,64.0,M,168.6,69.34,22.9
7943,40.0,M,174.4,70.2,26.4
7944,45.0,F,153.4,33.7,16.1
7945,25.0,F,159.6,51.8,22.9
7946,45.0,M,176.0,79.2,27.8
7947,22.0,F,165.7,53.0,19.8
7948,27.0,M,177.2,81.9,20.2
7949,25.0,M,178.9,71.4,14.2
7950,45.0,M,167.3,65.6,15.3
7951,31.0,M,178.5,80.4,14.8
7952,23.0,M,174.0,78.1,22.5
7953,26.0,M,177.3,81.2,26.3
7954,61.0,F,153.0,64.6,31.4
7955,30.0,M,176.3,85.4,27.1
7956,50.0,F,158.8,50.7,35.3
7957,30.0,M,177.3,70.6,8.8
7958,33.0,M,170.4,79.2,25.4
7959,55.0,F,149.4,49.9,38.8
7960,28.0,M,174.4,69.0,21.5
7961,48.0,F,153.8,53.7,34.2
7962,44.0,M,173.4,72.6,19.1
7963,21.0,M,179.5,79.5,13.3
7964,22.0,M,174.2,85.9,31.5
7965,47.0,M,172.3,70.7,30.5
7966,40.0,M,165.9,73.8,13.1
7967,22.0,F,163.9,53.7,22.9
7968,31.0,M,182.0,81.0,24.8
7969,26.0,M,172.9,72.7,15.0
7970,30.0,M,170.7,71.9,16.0
7971,23.0,M,170.6,90.2,33.8
7972,25.0,M,173.0,79.1,22.0
7973,40.0,M,172.3,73.0,15.5
7974,40.0,M,175.7,70.8,14.9
7975,25.0,F,170.1,62.1,30.1
7976,56.0,F,158.7,57.0,32.9
7977,63.0,F,162.3,55.8,36.3
7978,26.0,M,174.9,86.2,20.2
7979,21.0,F,155.7,51.0,29.2
7980,62.0,M,181.4,80.2,28.2
7981,21.0,M,172.9,74.0,19.8
7982,26.0,M,167.6,71.6,16.7
7983,44.0,M,165.0,57.1,16.2
7984,31.0,M,171.0,75.8,15.8
7985,26.0,M,176.8,67.3,17.8
7986,36.0,M,180.5,78.9,18.6
7987,23.0,F,163.9,59.14,18.5
7988,55.0,M,177.5,79.8,30.46432
7989,61.0,M,178.2,83.1,19.2
7990,47.0,M,155.0,60.6,20.4
7991,45.0,M,173.4,72.0,21.2
7992,30.0,F,167.0,52.1,27.0
7993,64.0,F,154.4,48.2,29.6
7994,21.0,M,177.5,74.1,17.8
7995,21.0,F,166.2,55.7,29.1
7996,27.0,M,169.0,68.1,14.2
7997,24.0,F,166.8,53.5,24.5
7998,39.0,F,158.8,47.0,24.0
7999,25.0,M,181.8,92.44,23.3
8000,21.0,F,168.7,62.0,19.7
8001,21.0,M,170.1,66.5,14.3
8002,63.0,M,165.5,79.4,31.4
8003,23.0,M,177.5,72.2,17.3
8004,63.0,F,149.4,57.0,38.0
8005,31.0,M,172.9,72.9,13.1
8006,64.0,M,175.3,81.2,35.8
8007,50.0,M,166.0,70.0,29.0
8008,47.0,M,169.2,71.7,24.6
8009,43.0,M,172.3,74.3,25.8
8010,28.0,F,166.6,63.1,34.4
8011,26.0,M,167.0,61.2,25.7
8012,22.0,M,175.3,64.2,22.3
8013,22.0,M,173.5,53.8,14.7
8014,49.0,F,163.7,70.6,38.7
8015,39.0,F,159.9,49.8,32.9
8016,49.0,F,158.5,63.8,36.5
8017,23.0,F,164.5,47.4,19.4
8018,32.0,M,171.2,70.8,20.3
8019,31.0,M,169.3,65.04,19.7
8020,40.0,M,174.4,74.7,18.0
8021,29.0,M,187.0,88.2,21.4
8022,60.0,F,154.7,50.4,29.1
8023,22.0,M,178.9,88.6,12.5
8024,25.0,M,168.2,80.8,22.5
8025,26.0,F,164.3,55.6,24.5
8026,34.0,M,171.7,74.22,22.6
8027,39.0,M,174.7,74.9,15.4
8028,38.0,M,175.3,95.4,28.0
8029,51.0,F,151.0,50.2,28.5
8030,31.0,F,152.2,54.3,31.4
8031,36.0,M,169.0,59.2,15.8
8032,38.0,M,177.6,86.6,17.0
8033,41.0,M,172.6,68.9,17.3
8034,28.0,M,169.6,65.3,17.3
8035,26.0,M,173.7,87.4,18.1
8036,31.0,M,172.0,66.3,19.7
8037,27.0,M,170.7,86.3,34.2
8038,37.0,M,180.3,86.3,26.4
8039,45.0,M,167.7,66.5,18.8
8040,62.0,F,152.6,45.0,19.2
8041,30.0,M,167.7,70.9,16.4
8042,23.0,M,170.7,70.4,18.8
8043,48.0,F,167.0,62.6,30.2
8044,57.0,M,170.6,64.52,17.3
8045,27.0,M,173.8,87.0,24.1
8046,52.0,F,166.4,61.1,23.9
8047,23.0,M,166.4,65.2,18.1
8048,28.0,M,169.0,65.1,19.6
8049,40.0,M,183.0,74.9,15.1
8050,22.0,F,162.6,54.9,26.0
8051,47.0,F,155.7,59.1,27.4
8052,24.0,M,175.7,86.2,20.9
8053,58.0,M,165.3,69.9,19.8
8054,24.0,M,175.2,72.4,20.7
8055,62.0,F,153.1,52.32,23.0
8056,42.0,F,157.1,59.7,33.0
8057,40.0,F,167.0,54.3,20.0
8058,23.0,M,171.4,70.1,15.2
8059,24.0,F,156.0,44.5,23.1
8060,39.0,M,172.0,73.0,16.1
8061,37.0,M,174.4,78.7,23.0
8062,37.0,M,177.3,75.3,20.4
8063,60.0,F,156.8,60.9,25.8
8064,28.0,M,170.7,71.5,14.9
8065,24.0,M,176.7,77.7,15.4
8066,57.0,F,159.4,56.2,26.6
8067,23.0,M,176.5,69.8,15.7
8068,21.0,F,166.5,50.4,21.4
8069,21.0,M,170.5,74.8,13.7
8070,55.0,F,159.3,55.5,29.7
8071,25.0,M,165.9,83.3,30.4
8072,37.0,M,168.1,75.7,20.6
8073,22.0,F,165.6,47.3,26.6
8074,37.0,M,173.8,79.7,24.5
8075,45.0,M,170.5,88.1,30.7
8076,21.0,M,170.1,63.5,25.7
8077,54.0,M,177.5,83.6,25.0
8078,48.0,F,165.5,74.5,31.8
8079,33.0,F,171.0,57.9,22.5
8080,33.0,M,174.0,67.7,19.5
8081,26.0,M,173.0,72.8,14.1
8082,37.0,M,173.0,92.5,34.2
8083,61.0,F,166.1,57.6,30.0
8084,33.0,F,157.2,50.8,32.6
8085,51.0,M,174.5,79.9,17.8
8086,50.0,F,157.7,59.7,32.5
8087,22.0,M,173.2,69.0,15.1
8088,36.0,M,172.7,70.1,17.2
8089,51.0,M,172.0,68.5,10.1
8090,23.0,M,175.3,69.3,18.8
8091,47.0,F,153.0,57.9,34.6
8092,45.0,F,154.7,41.8,15.9
8093,43.0,F,156.4,50.0,19.3
8094,22.0,F,157.2,58.9,33.2
8095,22.0,F,160.1,48.0,21.7
8096,26.0,M,172.5,70.7,18.7
8097,23.0,M,166.2,63.8,18.0
8098,42.0,F,162.8,60.1,27.4
8099,24.0,M,174.1,74.5,16.5
8100,26.0,F,162.4,49.5,24.3
8101,42.0,F,167.9,66.8,36.6
8102,21.0,M,169.9,64.8,12.1
8103,41.0,F,163.6,56.1,29.0
8104,47.0,M,166.2,52.9,10.6
8105,60.0,M,168.0,72.8,25.9
8106,54.0,F,155.1,52.6,39.2
8107,29.0,F,161.6,47.6,20.3
8108,21.0,F,161.4,55.1,29.1
8109,58.0,M,175.6,67.7,18.2
8110,57.0,M,165.9,85.3,26.3
8111,26.0,F,163.6,71.3,37.2
8112,60.0,M,164.2,58.9,25.0
8113,37.0,M,176.5,77.9,20.6
8114,27.0,M,174.0,63.4,11.7
8115,27.0,F,174.6,60.7,18.3
8116,23.0,F,156.9,47.4,26.1
8117,21.0,F,172.9,65.16,25.7
8118,26.0,F,164.6,57.3,28.0
8119,26.0,F,159.6,47.2,22.5
8120,63.0,M,164.0,67.0,25.1
8121,47.0,M,169.1,71.2,24.7
8122,55.0,M,159.4,57.42,15.8
8123,22.0,F,166.3,52.2,24.9
8124,57.0,F,155.7,74.2,42.4
8125,25.0,M,170.4,70.7,25.9
8126,21.0,M,181.0,68.7,10.0
8127,46.0,F,153.0,57.5,36.3
8128,26.0,F,163.0,47.6,19.7
8129,46.0,F,156.9,63.9,22.9
8130,27.0,F,160.1,58.4,37.0
8131,26.0,F,151.8,38.1,23.3
8132,48.0,F,154.5,50.7,29.2
8133,60.0,M,176.7,80.9,31.6
8134,42.0,M,170.8,71.56,20.5
8135,59.0,F,160.3,55.0,27.3
8136,35.0,F,162.0,48.2,31.3
8137,23.0,M,176.6,78.6,22.0
8138,58.0,F,154.0,55.0,33.1
8139,31.0,M,173.6,94.4,35.5
8140,24.0,F,175.5,58.7,17.2
8141,54.0,F,152.2,56.5,35.2
8142,30.0,M,164.0,67.8,27.9
8143,32.0,M,168.2,62.9,18.6
8144,51.0,F,156.5,52.6,30.6
8145,29.0,M,174.3,78.8,19.2
8146,34.0,F,156.9,49.4,24.5
8147,22.0,M,178.0,77.94,19.6
8148,32.0,F,159.2,56.7,25.9
8149,21.0,M,182.2,86.2,17.1
8150,30.0,F,157.7,54.0,34.7
8151,47.0,M,173.4,67.1,20.0
8152,37.0,F,163.0,50.3,20.7
8153,31.0,F,160.0,48.8,21.4
8154,39.0,M,176.9,77.0,21.3
8155,43.0,M,172.8,76.0,22.1
8156,49.0,F,166.3,65.3,30.7
8157,40.0,M,163.3,76.0,26.5
8158,41.0,F,150.0,58.3,30.5
8159,21.0,M,173.1,67.1,9.8
8160,24.0,M,181.3,70.8,9.0
8161,23.0,F,163.3,51.8,25.0
8162,45.0,F,154.0,52.9,26.0
8163,24.0,F,159.6,54.9,32.4
8164,35.0,M,168.6,68.24,9.6
8165,41.0,F,161.6,70.4,20.1
8166,37.0,M,167.6,75.6,23.0
8167,24.0,M,173.8,80.7,21.7
8168,27.0,M,177.4,84.5,21.6
8169,28.0,M,172.9,74.6,13.7
8170,54.0,M,169.7,66.6,18.6
8171,33.0,M,179.0,71.6,13.2
8172,33.0,M,179.0,86.8,25.8
8173,28.0,M,173.7,75.1,18.3
8174,24.0,M,184.3,69.7,14.0
8175,22.0,F,156.3,55.1,34.0
8176,42.0,F,156.7,49.6,29.5
8177,57.0,F,157.0,61.1,34.8
8178,24.0,M,173.0,73.6,11.9
8179,58.0,F,152.5,51.9,25.3
8180,28.0,F,162.9,63.1,27.1
8181,47.0,M,171.0,76.2,17.9
8182,64.0,F,150.8,43.9,20.8
8183,28.0,F,167.2,60.0,27.9
8184,23.0,M,168.5,65.9,12.7
8185,22.0,M,171.8,72.6,24.3
8186,64.0,M,167.2,73.0,20.8
8187,59.0,M,160.8,60.6,22.4
8188,21.0,M,171.7,65.2,18.4
8189,30.0,M,180.0,81.7,15.1
8190,48.0,F,157.7,59.44,36.5
8191,25.0,F,174.5,66.6,33.1
8192,53.0,M,168.6,66.0,18.4
8193,26.0,M,164.0,60.6,18.1
8194,21.0,M,171.7,77.0,24.4
8195,61.0,F,154.9,54.3,25.7
8196,45.0,M,171.5,74.9,25.8
8197,34.0,M,173.4,85.6,28.8
8198,44.0,M,167.5,70.0,19.4
8199,26.0,M,169.5,68.4,17.2
8200,28.0,M,176.7,83.66,25.7
8201,47.0,M,165.1,71.8,25.5
8202,61.0,F,167.4,60.0,30.3
8203,23.0,M,177.4,69.7,12.77857
8204,23.0,F,162.5,51.1,28.5
8205,22.0,M,171.3,74.3,12.1
8206,41.0,M,169.4,79.3,23.6
8207,41.0,F,162.9,63.0,28.6
8208,27.0,M,181.0,83.18,16.4
8209,22.0,F,160.8,53.0,22.8
8210,48.0,F,162.5,60.4,28.1
8211,62.0,M,163.3,65.4,27.4
8212,25.0,F,164.0,61.0,23.5
8213,57.0,F,153.2,59.1,40.3
8214,35.0,M,167.2,72.5,13.4
8215,23.0,M,169.9,69.4,16.4
8216,32.0,F,173.2,65.0,29.9
8217,31.0,M,176.7,80.32,20.8
8218,22.0,F,160.1,49.6,34.3
8219,28.0,M,173.3,80.2,24.0
8220,39.0,M,188.1,81.6,16.1
8221,56.0,M,161.2,60.1,21.0
8222,24.0,M,186.3,84.1,13.3
8223,24.0,F,165.7,57.0,18.5
8224,57.0,M,172.7,81.6,37.3
8225,35.0,M,176.2,63.9,17.4
8226,55.0,F,162.0,51.6,23.6
8227,64.0,M,166.7,62.7,23.4
8228,54.0,F,162.1,60.9,32.6
8229,34.0,M,180.0,85.0,12.8
8230,34.0,F,157.5,46.1,23.3
8231,47.0,M,173.0,57.6,16.2
8232,22.0,M,177.9,93.4,36.8
8233,40.0,M,173.2,75.5,18.0
8234,48.0,M,165.6,55.2,13.3
8235,23.0,M,173.5,92.9,30.6
8236,63.0,M,165.0,62.0,20.7
8237,34.0,M,174.1,66.9,18.4
8238,60.0,F,162.4,62.1,26.2
8239,28.0,M,164.2,70.5,22.9
8240,36.0,M,173.0,73.44,15.1
8241,34.0,M,176.3,75.5,21.9
8242,26.0,M,169.5,63.4,10.6
8243,51.0,F,154.9,63.7,29.7
8244,54.0,M,172.5,70.9,21.5
8245,48.0,M,173.7,70.16,12.9
8246,41.0,F,165.5,64.7,35.4
8247,50.0,F,163.4,63.2,29.1
8248,32.0,M,172.4,72.3,20.1
8249,54.0,M,167.1,61.1,19.9
8250,51.0,M,175.0,75.2,22.6
8251,56.0,F,125.0,34.4,39.2
8252,55.0,M,163.6,71.68,27.3
8253,24.0,F,159.6,62.9,30.9
8254,40.0,F,165.4,64.6,30.9
8255,27.0,M,167.0,65.3,17.7
8256,42.0,M,176.0,84.6,17.4
8257,33.0,M,169.2,63.8,10.8
8258,21.0,F,164.2,51.66,20.1
8259,26.0,F,166.5,61.48,30.2
8260,30.0,M,176.1,77.5,16.6
8261,29.0,F,164.3,61.6,31.4
8262,28.0,M,169.8,60.6,8.4
8263,63.0,M,167.4,67.1,27.1
8264,21.0,F,162.4,49.2,21.3
8265,28.0,M,176.2,70.3,18.7
8266,47.0,M,168.1,76.8,23.6
8267,64.0,M,164.0,71.2,24.5
8268,61.0,M,166.4,66.1,20.5
8269,25.0,F,161.3,46.0,22.8
8270,60.0,M,168.3,66.2,18.2
8271,23.0,F,166.2,52.6,19.5
8272,22.0,M,180.3,73.6,27.0
8273,23.0,F,172.8,62.4,24.0
8274,63.0,M,179.3,66.4,25.1
8275,31.0,M,174.1,73.9,23.2
8276,22.0,M,173.1,71.0,26.6
8277,35.0,M,178.3,78.3,25.2
8278,37.0,F,154.0,51.8,31.3
8279,51.0,M,162.6,66.0,31.6
8280,32.0,M,190.9,107.6,25.5
8281,35.0,M,174.9,72.9,16.0
8282,54.0,F,163.6,78.6,40.1
8283,63.0,M,167.6,68.9,30.7
8284,61.0,F,158.0,65.02,33.0
8285,31.0,M,169.2,67.0,19.7
8286,56.0,F,154.0,61.9,33.5
8287,24.0,M,170.5,66.7,20.0
8288,51.0,F,154.3,57.2,35.2
8289,58.0,F,151.0,60.0,24.7
8290,22.0,M,172.0,61.5,13.2
8291,60.0,M,183.7,82.8,22.6
8292,21.0,F,165.1,55.0,17.5
8293,22.0,F,157.1,45.4,19.8
8294,45.0,M,162.5,69.5,25.4
8295,45.0,M,174.7,62.6,8.8
8296,44.0,F,160.3,52.8,27.9
8297,26.0,M,171.6,85.8,30.9
8298,36.0,M,178.0,77.52,13.3
8299,59.0,M,157.1,60.3,22.5
8300,26.0,F,159.7,53.0,27.2
8301,48.0,M,174.2,84.6,26.1
8302,36.0,M,173.0,83.0,19.3
8303,21.0,F,155.2,43.1,17.8
8304,28.0,M,175.3,69.44,22.6
8305,27.0,M,175.4,64.3,9.8
8306,21.0,M,168.3,60.5,16.4
8307,64.0,M,167.8,74.4,27.3
8308,25.0,M,170.0,82.8,31.9
8309,40.0,M,183.2,94.4,24.4
8310,51.0,M,181.2,85.2,25.4
8311,62.0,F,163.7,61.4,28.5
8312,40.0,M,167.0,80.4,31.3
8313,42.0,M,171.5,61.1,16.9
8314,48.0,F,169.2,56.9,28.3
8315,22.0,M,168.6,63.1,17.8
8316,57.0,M,173.3,69.9,26.4
8317,30.0,M,166.0,61.5,15.0
8318,22.0,F,167.3,72.7,38.5
8319,43.0,M,173.1,77.5,22.8
8320,31.0,M,174.0,69.5,15.4
8321,21.0,M,170.0,64.1,18.9
8322,31.0,M,166.0,67.3,18.9
8323,27.0,M,171.0,65.1,17.9
8324,21.0,M,167.9,69.1,21.4
8325,57.0,F,158.5,64.8,34.1
8326,41.0,F,160.2,55.8,30.7
8327,26.0,F,161.4,53.1,20.3
8328,26.0,M,163.0,59.3,16.3
8329,33.0,M,172.5,70.9,17.4
8330,60.0,M,167.0,76.4,27.7
8331,55.0,F,159.7,55.9,27.9
8332,41.0,F,157.2,61.7,37.0
8333,28.0,F,171.0,63.8,26.8
8334,55.0,F,157.9,62.0,37.4
8335,36.0,F,167.0,44.0,20.4
8336,22.0,F,158.0,49.7,24.4
8337,21.0,M,178.3,62.8,14.9
8338,38.0,F,168.5,63.2,28.3
8339,38.0,M,172.1,71.1,13.6
8340,26.0,M,171.0,68.3,26.9
8341,32.0,F,166.2,70.8,39.5
8342,37.0,M,170.5,69.0,21.3
8343,64.0,M,172.1,59.9,15.4
8344,41.0,M,172.6,68.5,17.0
8345,45.0,M,170.3,72.54,20.9
8346,43.0,M,172.2,87.8,28.5
8347,21.0,M,181.6,88.4,25.3
8348,38.0,M,164.0,70.7,25.4
8349,39.0,F,161.1,56.9,30.2
8350,22.0,M,179.9,72.4,12.7
8351,36.0,M,169.0,77.0,30.0
8352,45.0,M,168.2,69.1,23.9
8353,53.0,F,162.5,63.18,32.7
8354,62.0,M,175.5,72.4,14.6
8355,61.0,M,177.4,77.68,17.9
8356,24.0,F,160.3,64.3,37.2
8357,22.0,M,166.6,59.1,15.4
8358,26.0,F,166.8,58.6,25.6
8359,32.0,M,171.4,57.4,13.6
8360,28.0,M,171.7,73.46,20.7
8361,27.0,F,167.0,55.6,24.1
8362,23.0,M,184.0,87.5,24.3
8363,52.0,F,152.7,56.7,31.0
8364,21.0,F,161.5,57.04,28.0
8365,36.0,M,174.3,65.4,20.6
8366,28.0,M,180.6,81.9,22.1
8367,33.0,M,168.3,71.1,15.0
8368,22.0,F,166.0,59.4,28.4
8369,58.0,M,161.8,54.76,18.2
8370,26.0,M,176.2,73.1,17.5
8371,24.0,F,157.1,60.3,30.6
8372,37.0,M,179.0,80.7,21.2
8373,22.0,M,168.6,69.2,19.4
8374,21.0,M,168.0,56.2,19.4
8375,24.0,M,170.4,72.2,14.9
8376,43.0,F,163.3,70.1,31.7
8377,60.0,M,172.0,68.3,19.5
8378,23.0,M,182.3,93.9,23.3
8379,22.0,M,188.0,92.2,23.8
8380,21.0,F,172.0,74.3,25.9
8381,60.0,M,172.2,80.0,19.6
8382,38.0,M,178.0,75.3,16.4
8383,31.0,M,181.3,110.0,32.6
8384,24.0,M,177.6,78.9,24.8
8385,60.0,M,165.4,67.7,18.2
8386,23.0,M,168.8,59.9,15.3
8387,21.0,M,175.7,69.34,10.8
8388,21.0,M,163.0,83.3,38.0
8389,41.0,M,174.0,69.1,12.0
8390,21.0,F,153.9,56.7,33.4
8391,23.0,M,177.4,70.9,18.0
8392,22.0,F,154.5,49.5,22.2
8393,24.0,F,154.6,51.8,26.9
8394,23.0,M,175.0,86.0,23.1
8395,59.0,M,171.4,67.8,21.4
8396,22.0,M,183.0,87.6,20.9
8397,57.0,M,175.0,76.5,18.6
8398,26.0,M,170.9,67.5,12.7
8399,59.0,F,153.7,49.7,24.3
8400,27.0,F,164.0,52.1,16.4
8401,24.0,F,160.5,41.7,24.7
8402,43.0,M,176.3,69.7,25.3
8403,21.0,M,177.9,82.2,17.3
8404,30.0,M,170.0,66.0,10.3
8405,61.0,M,173.6,84.7,28.8
8406,48.0,M,180.7,76.2,22.2
8407,61.0,M,168.9,66.5,19.1
8408,26.0,M,170.3,74.3,16.0
8409,24.0,M,186.7,84.4,21.8
8410,55.0,M,165.2,64.7,16.8
8411,40.0,F,158.3,55.3,23.6
8412,36.0,M,182.0,83.0,22.0
8413,30.0,M,175.0,64.7,29.5
8414,40.0,F,154.3,62.62,30.9
8415,38.0,F,155.2,48.6,16.8
8416,22.0,F,164.0,61.9,29.9
8417,23.0,M,168.7,62.8,9.643515
8418,31.0,M,168.1,73.6,19.8
8419,22.0,F,159.1,48.9,27.4
8420,40.0,M,178.7,91.5,27.8
8421,40.0,M,169.6,83.5,30.3
8422,61.0,F,151.7,37.4,38.5
8423,63.0,M,173.8,87.0,28.4
8424,47.0,F,158.0,59.2,24.1
8425,35.0,M,175.0,79.8,19.2
8426,28.0,M,176.3,70.94,15.6
8427,22.0,M,169.0,72.0,16.8
8428,25.0,F,158.8,74.1,36.0
8429,63.0,F,152.1,66.7,39.8
8430,58.0,M,174.6,92.3,25.3
8431,37.0,F,163.9,56.2,26.6
8432,28.0,F,156.9,51.5,23.4
8433,36.0,M,167.7,77.7,29.8
8434,28.0,F,167.1,71.2,38.2
8435,23.0,M,176.6,55.0,4.9
8436,24.0,M,185.7,86.6,22.0
8437,24.0,M,163.7,57.6,22.8
8438,61.0,M,162.9,51.6,12.3
